"_type","budget_dinner","budget_lunch","genre","name","reviewCount","score","score_dinner","score_lunch"
"dict","￥2,000～￥2,999","￥1,000～￥1,999","うどん、そば、居酒屋","
                杵屋 品川インターシティ3F店
              ","22","3.03","3.01","3.03"
"dict","￥1,000～￥1,999","null","その他","
                JR東海パッセンジャーズ デリカステーション 品川南コンコース
              ","11","3.02","3.00","3.02"
"dict"," ～￥999"," ～￥999","パン、アイスクリーム、その他","
                アクアスタジアム　イルカプール売店
              ","10","3.03","3.00","3.03"
"dict","￥6,000～￥7,999","￥4,000～￥4,999","中華料理、北京料理","
                品川大飯店
              ","37","3.19","3.19","3.08"
"dict"," ～￥999"," ～￥999","洋菓子（その他）","
                パステル・ミュゼ ウィング高輪EAST店
              ","7","3.03","3.02","3.03"
"dict"," ～￥999"," ～￥999","レストラン（その他）、カフェ","
                ベルフォール・カフェ
              ","7","3.04","3.00","3.04"
"dict","null","￥1,000～￥1,999","ケーキ","
                トップス エキュート品川店
              ","20","3.11","3.08","3.08"
"dict","￥1,000～￥1,999"," ～￥999","立ち食い寿司","
                寿司 魚がし日本一 エキュート品川サウス店
              ","139","3.46","3.09","3.38"
"dict"," ～￥999"," ～￥999","ラーメン","
                蒙古タンメン中本 品川店
              ","356","3.56","3.52","3.54"
"dict"," ～￥999","null","その他","
                セブンイレブン 品川プリンスホテル店
              ","1","3.00","3.00","-"
"dict","￥1,000～￥1,999"," ～￥999","弁当","
                品川旬菜 北店
              ","7","3.07","3.08","3.04"
"dict","null"," ～￥999","弁当、サンドイッチ","
                品川旬菜南売店
              ","8","3.06","3.00","3.06"
"dict","￥5,000～￥5,999","￥4,000～￥4,999","懐石・会席料理、しゃぶしゃぶ、和食（その他）","
                つきじ植むら ウィング高輪店
              ","35","3.07","3.09","3.01"
"dict"," ～￥999","￥1,000～￥1,999","チョコレート","
                ゴディバ  アトレ品川店
              ","30","3.10","3.07","3.09"
"dict"," ～￥999"," ～￥999","とんかつ、かつ丼・かつ重、定食・食堂","
                とんかつ 勝泉
              ","67","3.08","3.08","3.07"
"dict","null","null","野菜料理","
                カスタムサラダベジー
              ","1","-","-","-"
"dict"," ～￥999"," ～￥999","ラーメン、つけ麺、居酒屋","
                由丸 品川港南店
              ","90","3.14","3.09","3.09"
"dict","￥1,000～￥1,999","null","その他","
                土産処 しなたつ屋
              ","1","3.02","3.02","-"
"dict","￥4,000～￥4,999"," ～￥999","韓国料理","
                とうがらし 品川店
              ","41","3.20","3.15","3.11"
"dict"," ～￥999"," ～￥999","うどん、寿司、カレーうどん","
                手延べうどん 水山
              ","190","3.54","3.44","3.52"
"dict"," ～￥999"," ～￥999","ファミレス、ハンバーグ、定食・食堂","
                デニーズ 品川港南店
              ","30","3.02","3.01","3.02"
"dict","null","￥1,000～￥1,999","甘味処、和食（その他）","
                麻布茶房 ウィング高輪店
              ","39","3.07","3.00","3.07"
"dict","null","null","旅館","
                Tマークシティホテル東京大森
              ","1","-","-","-"
"dict","null","null","その他","
                ビッグエコー 品川港南口駅前店
              ","null","-","-","-"
"dict"," ～￥999"," ～￥999","その他、パン","
                デイリーヤマザキ 高輪本店
              ","2","3.00","-","3.00"
"dict","￥10,000～￥14,999","￥3,000～￥3,999","バイキング、スイーツ（その他）、西洋各国料理（その他）","
                ダイニングアンドバー テーブル ナイン トウキョウ
              ","19","3.26","3.26","3.06"
"dict","null","null","その他","
                まいばすけっと 東品川1丁目店
              ","null","-","-","-"
"dict"," ～￥999"," ～￥999","定食・食堂、魚介料理・海鮮料理、丼もの（その他）","
                品川 ひおき
              ","150","3.10","3.17","3.00"
"dict","￥2,000～￥2,999","￥2,000～￥2,999","居酒屋、魚介料理・海鮮料理、海鮮丼","
                目利きの銀次 品川港南口駅前店
              ","23","3.02","3.00","3.03"
"dict","null"," ～￥999","喫茶店","
                アトール
              ","5","3.04","-","3.04"
"dict","￥2,000～￥2,999","null","居酒屋","
                海鮮屋台 おくまん 品川店
              ","12","3.35","3.35","-"
"dict","￥6,000～￥7,999","￥1,000～￥1,999","オイスターバー、シーフード、ダイニングバー","
                グランド・セントラル・オイスターバー&レストラン 品川店
              ","444","3.58","3.58","3.58"
"dict","￥3,000～￥3,999","null","ステーキ、アメリカ料理、バー","
                アウトバックステーキハウス 品川高輪店
              ","226","3.45","3.41","3.12"
"dict","￥3,000～￥3,999","￥1,000～￥1,999","西洋各国料理（その他）、ビストロ、ビアホール・ビアレストラン","
                ベルジアン　ブラッスリーコート　ルーヴェン
              ","35","3.47","3.23","3.50"
"dict","￥2,000～￥2,999"," ～￥999","定食・食堂、居酒屋、鍋（その他）","
                鹿屋アスリート食堂 品川シーズンテラス店
              ","23","3.22","3.09","3.17"
"dict","￥4,000～￥4,999"," ～￥999","居酒屋、そば、魚介料理・海鮮料理","
                稲田屋 品川店
              ","51","3.51","3.50","3.20"
"dict","￥3,000～￥3,999","null","居酒屋、日本酒バー、魚介料理・海鮮料理","
                石志水産 品川店
              ","23","3.08","3.08","-"
"dict","￥2,000～￥2,999","￥2,000～￥2,999","串揚げ・串かつ、居酒屋、たこ焼き","
                串カツ田中 品川港南口店
              ","2","-","-","-"
"dict","￥5,000～￥5,999","￥2,000～￥2,999","ダイニングバー、創作料理、バイキング","
                いちょう坂
              ","26","3.09","3.00","3.28"
"dict","￥3,000～￥3,999","￥1,000～￥1,999","ハンバーグ、洋食、ダイニングバー","
                つばめグリル 品川駅前店
              ","408","3.58","3.58","3.52"
"dict","￥8,000～￥9,999","￥1,000～￥1,999","割烹・小料理、天ぷら、しゃぶしゃぶ","
                麟 品川店
              ","25","3.16","3.16","3.03"
"dict","￥3,000～￥3,999"," ～￥999","魚介料理・海鮮料理、和食（その他）","
                板前バル 大崎店
              ","6","3.12","3.12","3.06"
"dict","￥4,000～￥4,999","null","居酒屋、創作料理、天ぷら","
                せせらぎを聴きながら 品川駅前店
              ","29","3.01","3.01","-"
"dict","￥5,000～￥5,999","￥1,000～￥1,999","ダイニングバー、イタリアン、魚介料理・海鮮料理","
                ロサンジェルス バルコニー テラスレストラン＆ムーンバー
              ","41","3.22","3.09","3.33"
"dict","￥3,000～￥3,999","￥1,000～￥1,999","カフェ、パンケーキ、フレンチトースト","
                サラベス 品川店
              ","243","3.58","3.22","3.58"
"dict","￥10,000～￥14,999","￥2,000～￥2,999","イタリアン、ワインバー","
                アロマクラシコ
              ","231","3.62","3.61","3.61"
"dict","￥3,000～￥3,999"," ～￥999","居酒屋、そば、和食（その他）","
                高田屋 品川店
              ","43","3.02","3.02","3.01"
"dict","￥4,000～￥4,999","￥1,000～￥1,999","中華料理、広東料理、担々麺","
                杏梨　チャイニーズキッチン 品川インターシティ店
              ","23","3.09","3.06","3.17"
"dict","￥5,000～￥5,999","null","居酒屋、焼酎バー、魚介料理・海鮮料理","
                跳魚 本館
              ","64","3.52","3.52","-"
"dict","￥3,000～￥3,999","￥1,000～￥1,999","居酒屋","
                浜茶屋 百万石
              ","4","3.04","3.04","-"
"dict","￥2,000～￥2,999"," ～￥999","居酒屋、和食（その他）、焼肉","
                甘太郎 品川港南口店
              ","15","3.00","3.01","3.00"
"dict","￥4,000～￥4,999"," ～￥999","沖縄料理、居酒屋、もつ鍋","
                ナンクルナイサ　きばいやんせー 品川店
              ","26","3.07","3.00","3.09"
"dict","￥3,000～￥3,999"," ～￥999","居酒屋、串焼き、焼鳥","
                一番どり 品川グランパサージュ店
              ","21","3.07","3.07","3.07"
"dict","￥2,000～￥2,999","￥1,000～￥1,999","ダイニングバー、ピザ、イタリアン","
                PIZZAMAN TOKYO
              ","50","3.00","3.06","3.00"
"dict","￥2,000～￥2,999"," ～￥999","カフェ、バー、イタリアン","
                N cafe diner
              ","39","3.01","3.03","3.01"
"dict","￥4,000～￥4,999","￥1,000～￥1,999","ろばた焼き、居酒屋、魚介料理・海鮮料理","
                なかめのてっぺん 品川
              ","34","3.52","3.41","3.51"
"dict","￥2,000～￥2,999","null","居酒屋、バル・バール、ダイニングバー","
                チーズタッカルビと個室バル 柳 品川店
              ","4","3.05","3.05","-"
"dict","￥4,000～￥4,999","￥1,000～￥1,999","ダイニングバー、イタリアン、カフェ","
                ガーデンカフェ ウィズ テラスバー
              ","69","3.28","3.00","3.52"
"dict","￥2,000～￥2,999"," ～￥999","タイ料理、アジア・エスニック料理（その他）、タイカレー","
                ラックタイ 品川グランパサージュ店
              ","94","3.45","3.35","3.28"
"dict","￥4,000～￥4,999","null","居酒屋、しゃぶしゃぶ、焼肉","
                しながわ畑
              ","19","3.03","3.03","-"
"dict","￥2,000～￥2,999"," ～￥999","インドカレー、インド料理、東南アジア料理（その他）","
                サルマ ティッカアンドビリヤニ
              ","198","3.59","3.58","3.58"
"dict","￥5,000～￥5,999","￥1,000～￥1,999","焼鳥、鳥料理、郷土料理（その他）","
                品川 今井屋本店
              ","6","3.06","3.06","3.06"
"dict","￥10,000～￥14,999","￥3,000～￥3,999","懐石・会席料理、魚介料理・海鮮料理、和食（その他）","
                個室会席 北大路 品川茶寮
              ","7","3.06","3.06","3.03"
"dict","￥4,000～￥4,999","￥3,000～￥3,999","居酒屋、もつ鍋、焼鳥","
                木村屋本店 品川港南口
              ","27","3.04","3.04","-"
"dict","￥3,000～￥3,999","￥3,000～￥3,999","お好み焼き、居酒屋、魚介料理・海鮮料理","
                お好み焼き じゃもん
              ","12","3.00","3.00","3.00"
"dict","￥3,000～￥3,999"," ～￥999","イタリアン、ダイニングバー、ビアホール・ビアレストラン","
                ItalianBar KIMURAYA 品川
              ","12","3.06","3.07","3.02"
"dict","￥3,000～￥3,999"," ～￥999","中華料理、居酒屋、四川料理","
                健康中華庵 青蓮 品川インターシティ店
              ","27","3.02","3.01","3.05"
